Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 15, , 6.7
2022-06-15, -6.7, fallend, 19, -0.268, 
2022-06-22, 10, fallend, 20, 0.25, 10
2022-06-29, -5, fallend, 20, -0.2, 5
2022-07-06, 5, fallend, 20, 0.125, 10
2022-07-13, 5, fallend, 20, 0.125, 15
2022-07-20, , fallend, 20, , 15
2022-07-27, 15, fallend, 20, 0.375, 30
2022-08-03, 40, fallend, 20, 1, 70
2022-08-10, 5, fallend, 20, 0.125, 75
2022-08-17, , fallend, 20, , 75
2022-08-24, -15, fallend, 20, -0.6, 60
2022-08-31, -25, fallend, 20, -1, 35
2022-09-07, -25, fallend, 20, -1, 10
2022-09-14, 10, fallend, 20, 0.25, 20
2022-09-21, -20, fallend, 20, -0.8, 
2022-09-28, , fallend, 20, , 
2022-10-05, 10, fallend, 20, 0.25, 10
2022-10-12, , fallend, 20, , 10
2022-10-19, 30, fallend, 20, 0.75, 40
2022-10-26, 10, fallend, 20, 0.25, 50
2022-11-02, -5, fallend, 20, -0.2, 45
2022-11-09, 5, fallend, 20, 0.125, 50
2022-11-16, -2.9, fallend, 17, -0.116, 47.1
2022-11-23, -16.3, fallend, 13, -0.652, 30.8
