Altersgruppe, Meldedatum, value, difference, trend
5-14, 2021-07-06, 7, -2.8172, -0.004
5-14, 2021-07-07, 6.7, -2.3717, -0.0033
5-14, 2021-07-08, 6.5, -2.2669, -0.0032
5-14, 2021-07-09, 6.5, -1.5855, -0.0022
5-14, 2021-07-10, 6.6, -1.2317, -0.0017
5-14, 2021-07-11, 6.7, -0.76, -0.0011
5-14, 2021-07-12, 6.7, -0.7993, -0.0011
5-14, 2021-07-13, 6.9, -0.1966, -0.0003
5-14, 2021-07-14, 7.8, 0.6028, 0.0032
5-14, 2021-07-15, 8.4, 1.9524, 0.0104
5-14, 2021-07-16, 9.2, 2.6862, 0.0143
5-14, 2021-07-17, 10.2, 3.6296, 0.0194
5-14, 2021-07-18, 11.1, 3.9572, 0.0211
5-14, 2021-07-19, 11.3, 4.429, 0.0236
5-14, 2021-07-20, 11.9, 4.7827, 0.0255
5-14, 2021-07-21, 12.7, 4.5338, 0.0242
5-14, 2021-07-22, 13.5, 4.4027, 0.0235
5-14, 2021-07-23, 14.6, 5.1627, 0.0276
5-14, 2021-07-24, 15.6, 4.7827, 0.0255
5-14, 2021-07-25, 16.3, 4.429, 0.0236
5-14, 2021-07-26, 16.7, 4.7827, 0.0255
5-14, 2021-07-27, 17.9, 5.5821, 0.0298
5-14, 2021-07-28, 19.3, 5.9883, 0.032
5-14, 2021-07-29, 20.7, 6.9055, 0.0369
5-14, 2021-07-30, 21.4, 6.1848, 0.033
5-14, 2021-07-31, 22, 6.1848, 0.033
5-14, 2021-08-01, 22.5, 6.6958, 0.0357
5-14, 2021-08-02, 22.7, 6.211, 0.0331
5-14, 2021-08-03, 23.4, 5.2414, 0.028
5-14, 2021-08-04, 25, 5.8572, 0.0313
5-14, 2021-08-05, 26.3, 5.1889, 0.0277
5-14, 2021-08-06, 28.4, 6.5124, 0.0348
5-14, 2021-08-07, 31.4, 7.9014, 0.0422
5-14, 2021-08-08, 33.6, 9.8669, 0.0527
5-14, 2021-08-09, 34.6, 10.7972, 0.0576
5-14, 2021-08-10, 36.6, 12.042, 0.0643
5-14, 2021-08-11, 40.2, 12.8544, 0.0686
5-14, 2021-08-12, 44.8, 16.0386, 0.0856
5-14, 2021-08-13, 48.4, 18.2006, 0.0971
5-14, 2021-08-14, 52.3, 20.2186, 0.1079
5-14, 2021-08-15, 56.5, 21.2406, 0.1134
5-14, 2021-08-16, 58.3, 21.9089, 0.1169
5-14, 2021-08-17, 61.5, 23.3241, 0.1245
5-14, 2021-08-18, 68.6, 26.1151, 0.1394
5-14, 2021-08-19, 77.6, 28.9716, 0.1546
5-14, 2021-08-20, 91.6, 39.6116, 0.2114
5-14, 2021-08-21, 106.4, 48.024, 0.2563
5-14, 2021-08-22, 115.3, 53.9729, 0.288
5-14, 2021-08-23, 119.1, 57.904, 0.309
5-14, 2021-08-24, 125.4, 60.695, 0.3239
5-14, 2021-08-25, 138, 64.3902, 0.3436
5-14, 2021-08-26, 151.1, 68.8715, 0.3676
5-14, 2021-08-27, 157, 62.4639, 0.3334
5-14, 2021-08-28, 159.6, 51.8502, 0.2767
5-14, 2021-08-29, 162.6, 46.0978, 0.246
5-14, 2021-08-30, 164.2, 43.6999, 0.2332
5-14, 2021-08-31, 167.3, 36.9647, 0.1973
5-14, 2021-09-01, 176.4, 34.6323, 0.1848
5-14, 2021-09-02, 184.3, 29.8889, 0.1595
5-14, 2021-09-03, 191, 31.5661, 0.1685
5-14, 2021-09-04, 197.3, 31.6971, 0.1692
5-14, 2021-09-05, 201.5, 35.5627, 0.1898
5-14, 2021-09-06, 202.2, 34.4096, 0.1836
5-14, 2021-09-07, 202.1, 34.8027, 0.1857
5-14, 2021-09-08, 202.9, 25.0013, 0.1334
5-14, 2021-09-09, 201.1, 20.1137, 0.1073
5-14, 2021-09-10, 197.9, 7.7703, 0.0415
5-14, 2021-09-11, 192.9, 1.0876, 0.0058
5-14, 2021-09-12, 189.7, -11.3738, -0.0161
5-14, 2021-09-13, 188, -10.7186, -0.0151
5-14, 2021-09-14, 188.9, -11.9241, -0.0168
5-14, 2021-09-15, 187.6, -13.3524, -0.0189
5-14, 2021-09-16, 184.5, -17.362, -0.0245
5-14, 2021-09-17, 181.8, -15.6324, -0.0221
5-14, 2021-09-18, 177.6, -15.0689, -0.0213
5-14, 2021-09-19, 174.4, -12.5138, -0.0177
5-14, 2021-09-20, 173.3, -13.5751, -0.0192
5-14, 2021-09-21, 170, -18.1875, -0.0257
5-14, 2021-09-22, 164.7, -19.891, -0.0281
5-14, 2021-09-23, 158.8, -22.9179, -0.0324
5-14, 2021-09-24, 156.3, -23.1537, -0.0327
5-14, 2021-09-25, 154.6, -23.6648, -0.0334
5-14, 2021-09-26, 152, -20.4806, -0.0289
5-14, 2021-09-27, 151.9, -21.0441, -0.0297
5-14, 2021-09-28, 152.3, -19.3144, -0.0273
5-14, 2021-09-29, 156.2, -12.2124, -0.0172
5-14, 2021-09-30, 160.7, -0.2228, -0.0003
5-14, 2021-10-01, 160.7, 2.8827, 0.0154
5-14, 2021-10-02, 159.4, 7.7572, 0.0414
5-14, 2021-10-03, 158.8, 6.4731, 0.0345
5-14, 2021-10-04, 157.6, 5.2938, 0.0283
5-14, 2021-10-05, 157.1, 6.0145, 0.0321
5-14, 2021-10-06, 153.7, 0.9828, 0.0052
5-14, 2021-10-07, 149.4, -8.9234, -0.0126
5-14, 2021-10-08, 149.4, -10.2469, -0.0145
5-14, 2021-10-09, 150.5, -10.5876, -0.015
5-14, 2021-10-10, 152.3, -6.4731, -0.0091
5-14, 2021-10-11, 152.3, -5.3593, -0.0076
5-14, 2021-10-12, 154.1, -4.0096, -0.0057
5-14, 2021-10-13, 153.6, -2.3062, -0.0033
5-14, 2021-10-14, 153.8, 2.3324, 0.0124
5-14, 2021-10-15, 152.5, 0.6814, 0.0036
5-14, 2021-10-16, 153.3, 1.8214, 0.0097
5-14, 2021-10-17, 154.9, 0.7338, 0.0039
5-14, 2021-10-18, 157, 2.8434, 0.0152
5-14, 2021-10-19, 158.6, 2.9352, 0.0157
5-14, 2021-10-20, 171.3, 13.6406, 0.0728
5-14, 2021-10-21, 180.5, 17.4144, 0.0929
5-14, 2021-10-22, 193.5, 34.7109, 0.1852
5-14, 2021-10-23, 203.8, 42.3502, 0.226
5-14, 2021-10-24, 211.9, 49.5833, 0.2646
5-14, 2021-10-25, 215.1, 51.9026, 0.277
5-14, 2021-10-26, 224.2, 58.8998, 0.3143
5-14, 2021-10-27, 243.3, 61.4943, 0.3282
5-14, 2021-10-28, 273, 88.6184, 0.4729
5-14, 2021-10-29, 290.3, 90.8066, 0.4846
5-14, 2021-10-30, 307.4, 95.9432, 0.512
5-14, 2021-10-31, 317.5, 97.2011, 0.5187
5-14, 2021-11-01, 321.9, 101.4466, 0.5414
5-14, 2021-11-02, 318.3, 92.9294, 0.4959
5-14, 2021-11-03, 306.6, 64.0233, 0.3417
5-14, 2021-11-04, 314.8, 33.2958, 0.1777
5-14, 2021-11-05, 337.6, 39.6509, 0.2116
5-14, 2021-11-06, 358.1, 46.1764, 0.2464
5-14, 2021-11-07, 368.6, 46.9364, 0.2505
5-14, 2021-11-08, 378.1, 51.4309, 0.2745
5-14, 2021-11-09, 413.9, 77.7425, 0.4149
5-14, 2021-11-10, 485.5, 146.3389, 0.781
5-14, 2021-11-11, 542.5, 199.6566, 1.0655
5-14, 2021-11-12, 589.4, 218.1324, 1.1641
5-14, 2021-11-13, 629.4, 237.5124, 1.2676
5-14, 2021-11-14, 659.2, 254.8089, 1.3599
5-14, 2021-11-15, 675.5, 270.2709, 1.4424
5-14, 2021-11-16, 703.4, 266.602, 1.4228
5-14, 2021-11-17, 741.9, 223.2559, 1.1915
5-14, 2021-11-18, 768.5, 205.8939, 1.0988
5-14, 2021-11-19, 793.6, 166.1643, 0.8868
5-14, 2021-11-20, 841.8, 179.9491, 0.9603
5-14, 2021-11-21, 867.8, 178.7174, 0.9538
5-14, 2021-11-22, 882.4, 181.9801, 0.9712
5-14, 2021-11-23, 912.9, 186.147, 0.9934
5-14, 2021-11-24, 940.7, 182.976, 0.9765
5-14, 2021-11-25, 975, 182.7008, 0.975
5-14, 2021-11-26, 1004.2, 221.6704, 1.183
5-14, 2021-11-27, 1003.4, 176.3195, 0.941
5-14, 2021-11-28, 1006.4, 151.5147, 0.8086
5-14, 2021-11-29, 1009, 131.8727, 0.7038
5-14, 2021-11-30, 1000.6, 103.1107, 0.5503
5-14, 2021-12-01, 998.2, 77.5853, 0.4141
5-14, 2021-12-02, 993.5, 33.6365, 0.1795
5-14, 2021-12-03, 989.5, 2.7517, 0.0147
5-14, 2021-12-04, 985.8, 0.3931, 0.0021
5-14, 2021-12-05, 983.1, -5.7786, -0.0082
5-14, 2021-12-06, 979.5, -10.5089, -0.0148
5-14, 2021-12-07, 978.9, -23.4944, -0.0332
5-14, 2021-12-08, 971.2, -11.7931, -0.0167
5-14, 2021-12-09, 958.3, -11.3607, -0.016
5-14, 2021-12-10, 939.6, -35.602, -0.0503
5-14, 2021-12-11, 920.1, -53.6585, -0.0758
5-14, 2021-12-12, 906.8, -67.3515, -0.0951
5-14, 2021-12-13, 890.5, -77.1136, -0.1089
5-14, 2021-12-14, 864.8, -88.4873, -0.125
5-14, 2021-12-15, 848.1, -117.4852, -0.1659
5-14, 2021-12-16, 815.6, -136.1968, -0.1923
5-14, 2021-12-17, 790.2, -137.8479, -0.1947
5-14, 2021-12-18, 763.6, -147.4527, -0.2082
5-14, 2021-12-19, 749.9, -141.7134, -0.2001
5-14, 2021-12-20, 741.3, -137.4023, -0.194
5-14, 2021-12-21, 728.5, -130.5493, -0.1844
5-14, 2021-12-22, 692.9, -134.323, -0.1897
5-14, 2021-12-23, 657, -132.6589, -0.1873
5-14, 2021-12-24, 615.6, -157.1623, -0.2219
5-14, 2021-12-25, 556.6, -190.2091, -0.2686
5-14, 2021-12-26, 501.7, -234.1579, -0.3307
5-14, 2021-12-27, 492.8, -237.9448, -0.336
5-14, 2021-12-28, 468.7, -242.5048, -0.3425
5-14, 2021-12-29, 420.5, -252.7517, -0.3569
5-14, 2021-12-30, 385.8, -261.0592, -0.3687
5-14, 2021-12-31, 363.4, -245.3875, -0.3465
5-14, 2022-01-01, 359.9, -197.2718, -0.2786
5-14, 2022-01-02, 361.1, -143.7444, -0.203
5-14, 2022-01-03, 361.9, -135.5286, -0.1914
5-14, 2022-01-04, 369.5, -107.9066, -0.1524
5-14, 2022-01-05, 386.4, -46.2288, -0.0653
5-14, 2022-01-06, 405.9, 4.9662, 0.0265
5-14, 2022-01-07, 421.8, 42.4419, 0.2265
5-14, 2022-01-08, 463.8, 86.5218, 0.4617
5-14, 2022-01-09, 503.7, 124.692, 0.6655
5-14, 2022-01-10, 521.4, 137.2844, 0.7327
5-14, 2022-01-11, 570.8, 162.5347, 0.8674
5-14, 2022-01-12, 675.2, 234.4986, 1.2515
5-14, 2022-01-13, 792.9, 316.2639, 1.6878
5-14, 2022-01-14, 906.8, 430.5911, 2.298
5-14, 2022-01-15, 1011.5, 490.5392, 2.6179
5-14, 2022-01-16, 1087.6, 516.484, 2.7564
5-14, 2022-01-17, 1131.4, 537.2135, 2.867
5-14, 2022-01-18, 1243.1, 594.4361, 3.1724
5-14, 2022-01-19, 1416.7, 627.2471, 3.3475
5-14, 2022-01-20, 1627.6, 707.3613, 3.775
5-14, 2022-01-21, 1862.3, 800.4479, 4.2718
5-14, 2022-01-22, 2096, 914.0283, 4.878
5-14, 2022-01-23, 2236.6, 963.0743, 5.1397
5-14, 2022-01-24, 2331.3, 1024.9224, 5.4698
5-14, 2022-01-25, 2533, 1100.7518, 5.8745
5-14, 2022-01-26, 2776.7, 1128.9242, 6.0248
5-14, 2022-01-27, 2965.6, 1163.9496, 6.2117
5-14, 2022-01-28, 3150.4, 1106.7401, 5.9064
5-14, 2022-01-29, 3284.8, 1047.1327, 5.5883
5-14, 2022-01-30, 3379.5, 1021.6597, 5.4524
5-14, 2022-01-31, 3419.6, 975.3784, 5.2054
5-14, 2022-02-01, 3472.6, 882.2001, 4.7081
5-14, 2022-02-02, 3542.9, 746.0033, 3.9813
5-14, 2022-02-03, 3638.9, 627.2471, 3.3475
5-14, 2022-02-04, 3710.6, 591.3175, 3.1557
5-14, 2022-02-05, 3732.7, 503.9964, 2.6897
5-14, 2022-02-06, 3728.7, 421.0911, 2.2473
5-14, 2022-02-07, 3732.1, 413.9367, 2.2091
5-14, 2022-02-08, 3742.4, 336.9148, 1.798
5-14, 2022-02-09, 3750.3, 300.4481, 1.6034
5-14, 2022-02-10, 3711.7, 186.2125, 0.9938
5-14, 2022-02-11, 3627.3, 18.8689, 0.1007
5-14, 2022-02-12, 3559.6, -87.5439, -0.1236
5-14, 2022-02-13, 3499.1, -134.9389, -0.1906
5-14, 2022-02-14, 3457.2, -215.0925, -0.3037
5-14, 2022-02-15, 3368.1, -286.1653, -0.4041
5-14, 2022-02-16, 3246, -400.5581, -0.5657
5-14, 2022-02-17, 3144.4, -473.6096, -0.6688
5-14, 2022-02-18, 3038.5, -515.0688, -0.7274
5-14, 2022-02-19, 2905.8, -575.3445, -0.8125
5-14, 2022-02-20, 2857.1, -579.7472, -0.8187
5-14, 2022-02-21, 2817.5, -567.0893, -0.8008
5-14, 2022-02-22, 2734.5, -598.6685, -0.8454
5-14, 2022-02-23, 2663.1, -553.1211, -0.7811
5-14, 2022-02-24, 2552.8, -542.1404, -0.7656
5-14, 2022-02-25, 2450.5, -516.2743, -0.7291
5-14, 2022-02-26, 2418.3, -439.4228, -0.6205
5-14, 2022-02-27, 2377.2, -434.5352, -0.6136
5-14, 2022-02-28, 2350.1, -429.0449, -0.6059
5-14, 2022-03-01, 2295.6, -378.8851, -0.535
5-14, 2022-03-02, 2169.2, -423.5415, -0.5981
5-14, 2022-03-03, 2096.8, -403.2705, -0.5695
5-14, 2022-03-04, 2087, -355.7444, -0.5024
5-14, 2022-03-05, 2067.3, -344.0038, -0.4858
5-14, 2022-03-06, 2067.3, -315.9232, -0.4461
5-14, 2022-03-07, 2089.9, -280.7012, -0.3964
5-14, 2022-03-08, 2150.4, -180.447, -0.2548
5-14, 2022-03-09, 2271.8, 13.2082, 0.0705
5-14, 2022-03-10, 2377.2, 198.3594, 1.0586
5-14, 2022-03-11, 2442.3, 279.8233, 1.4934
5-14, 2022-03-12, 2514.9, 367.7996, 1.9629
5-14, 2022-03-13, 2563, 412.9932, 2.2041
5-14, 2022-03-14, 2582.7, 416.6229, 2.2234
5-14, 2022-03-15, 2641, 420.9601, 2.2466
5-14, 2022-03-16, 2682.7, 365.2837, 1.9494
5-14, 2022-03-17, 2760.4, 305.4011, 1.6299
5-14, 2022-03-18, 2830.8, 321.4528, 1.7155
5-14, 2022-03-19, 2855.4, 297.775, 1.5892
5-14, 2022-03-20, 2832.9, 225.8504, 1.2053
5-14, 2022-03-21, 2832, 202.4084, 1.0802
5-14, 2022-03-22, 2887.1, 176.8698, 0.9439
5-14, 2022-03-23, 2930, 181.207, 0.9671
5-14, 2022-03-24, 2934, 155.9044, 0.832
5-14, 2022-03-25, 2928.9, 86.3515, 0.4608
5-14, 2022-03-26, 2924.2, 59.5943, 0.318
5-14, 2022-03-27, 2910.9, 52.1909, 0.2785
5-14, 2022-03-28, 2873.6, 10.9282, 0.0583
5-14, 2022-03-29, 2807.1, -9.7227, -0.0137
5-14, 2022-03-30, 2719.5, -100.0445, -0.1413
5-14, 2022-03-31, 2587.2, -237.0407, -0.3347
5-14, 2022-04-01, 2451.6, -354.5651, -0.5007
5-14, 2022-04-02, 2311.7, -484.7999, -0.6846
5-14, 2022-04-03, 2223.2, -546.3597, -0.7715
5-14, 2022-04-04, 2179.4, -559.2011, -0.7897
5-14, 2022-04-05, 2074.2, -628.2036, -0.8871
5-14, 2022-04-06, 1940.6, -658.4987, -0.9299
5-14, 2022-04-07, 1805.8, -674.7207, -0.9528
5-14, 2022-04-08, 1684.7, -688.0338, -0.9716
5-14, 2022-04-09, 1612.8, -640.2719, -0.9042
5-14, 2022-04-10, 1581.2, -588.1465, -0.8306
5-14, 2022-04-11, 1570.2, -564.1673, -0.7967
5-14, 2022-04-12, 1523, -505.6212, -0.714
5-14, 2022-04-13, 1413, -499.5019, -0.7054
5-14, 2022-04-14, 1315.7, -470.0062, -0.6637
5-14, 2022-04-15, 1238.9, -427.7477, -0.604
5-14, 2022-04-16, 1098.4, -532.7715, -0.7524
5-14, 2022-04-17, 1047.4, -538.288, -0.7601
5-14, 2022-04-18, 1026.6, -547.3949, -0.773
5-14, 2022-04-19, 863, -708.1344, -1
5-14, 2022-04-20, 798.4, -602.2458, -0.8505
5-14, 2022-04-21, 778.3, -530.7536, -0.7495
5-14, 2022-04-22, 754.4, -482.4544, -0.6813
5-14, 2022-04-23, 808.4, -247.6544, -0.3497
5-14, 2022-04-24, 805.1, -202.5787, -0.2861
5-14, 2022-04-25, 796.4, -184.7188, -0.2609
5-14, 2022-04-26, 895.1, 100.2411, 0.535
5-14, 2022-04-27, 902.8, 120.0665, 0.6408
5-14, 2022-04-28, 870.8, 116.6728, 0.6227
5-14, 2022-04-29, 829.2, 102.639, 0.5478
5-14, 2022-04-30, 807.4, 16.5234, 0.0882
5-14, 2022-05-01, 796, -7.0103, -0.0099
5-14, 2022-05-02, 787.1, -14.7413, -0.0208
5-14, 2022-05-03, 770.3, -105.6135, -0.1491
5-14, 2022-05-04, 732.9, -153.8733, -0.2173
5-14, 2022-05-05, 705.4, -158.014, -0.2231
5-14, 2022-05-06, 692.1, -131.0079, -0.185
5-14, 2022-05-07, 678.8, -127.1817, -0.1796
5-14, 2022-05-08, 669.7, -118.3369, -0.1671
5-14, 2022-05-09, 666.6, -110.4617, -0.156
5-14, 2022-05-10, 669.3, -95.6549, -0.1351
5-14, 2022-05-11, 658.8, -69.815, -0.0986
5-14, 2022-05-12, 646.5, -47.0805, -0.0665
5-14, 2022-05-13, 631, -54.5495, -0.077
5-14, 2022-05-14, 616.9, -51.6929, -0.073
5-14, 2022-05-15, 606.8, -46.2026, -0.0652
5-14, 2022-05-16, 600.4, -45.5606, -0.0643
5-14, 2022-05-17, 566.4, -87.8059, -0.124
5-14, 2022-05-18, 517.1, -118.8872, -0.1679
5-14, 2022-05-19, 476.1, -159.6257, -0.2254
5-14, 2022-05-20, 442.3, -174.1181, -0.2459
5-14, 2022-05-21, 413.2, -192.6201, -0.272
5-14, 2022-05-22, 402.8, -187.4312, -0.2647
5-14, 2022-05-23, 398, -182.7532, -0.2581
5-14, 2022-05-24, 362.3, -189.056, -0.267
5-14, 2022-05-25, 322.8, -182.4781, -0.2577
5-14, 2022-05-26, 289.4, -174.3277, -0.2462
5-14, 2022-05-27, 242, -201.2028, -0.2841
5-14, 2022-05-28, 228.7, -180.1457, -0.2544
5-14, 2022-05-29, 221.7, -171.6022, -0.2423
5-14, 2022-05-30, 219.3, -167.1209, -0.236
5-14, 2022-05-31, 205.6, -151.1609, -0.2135
5-14, 2022-06-01, 196.4, -122.3203, -0.1727
5-14, 2022-06-02, 192.5, -93.9121, -0.1326
5-14, 2022-06-03, 214.7, -16.4186, -0.0232
5-14, 2022-06-04, 210.7, -15.3834, -0.0217
5-14, 2022-06-05, 211.8, -11.0462, -0.0156
5-14, 2022-06-06, 211.5, -6.7745, -0.0096
5-14, 2022-06-07, 174.9, -50.1861, -0.0709
5-14, 2022-06-08, 191.3, -13.6669, -0.0193
5-14, 2022-06-09, 221.6, 12.6317, 0.0674
5-14, 2022-06-10, 245.2, 20.7034, 0.1105
5-14, 2022-06-11, 262, 43.464, 0.232
5-14, 2022-06-12, 265.8, 42.5992, 0.2273
5-14, 2022-06-13, 270.5, 44.1192, 0.2355
5-14, 2022-06-14, 332, 161.4864, 0.8618
5-14, 2022-06-15, 347.6, 147.3609, 0.7864
5-14, 2022-06-16, 348, 129.8286, 0.6929
5-14, 2022-06-17, 324.8, 68.3212, 0.3646
5-14, 2022-06-18, 341.1, 66.1722, 0.3531
5-14, 2022-06-19, 347.3, 62.4115, 0.3331
5-14, 2022-06-20, 349.7, 60.066, 0.3206
5-14, 2022-06-21, 381, 30.4916, 0.1627
5-14, 2022-06-22, 425, 56.3447, 0.3007
5-14, 2022-06-23, 462.7, 91.9204, 0.4906
5-14, 2022-06-24, 518.6, 187.3787, 1
5-14, 2022-06-25, 532.7, 186.7891, 0.9969
5-14, 2022-06-26, 538.3, 180.8139, 0.965
5-14, 2022-06-27, 541, 173.5678, 0.9263
5-14, 2022-06-28, 562, 172.9519, 0.923
5-14, 2022-06-29, 578.7, 149.4968, 0.7978
5-14, 2022-06-30, 593.8, 132.1741, 0.7054
5-14, 2022-07-01, 603.7, 83.508, 0.4457
5-14, 2022-07-02, 609, 75.8687, 0.4049
5-14, 2022-07-03, 604.4, 70.6929, 0.3773
5-14, 2022-07-04, 601.1, 68.9108, 0.3678
5-14, 2022-07-05, 603.6, 49.1247, 0.2622
5-14, 2022-07-06, 603.2, 26.2723, 0.1402
5-14, 2022-07-07, 606.7, 12.0027, 0.0641
5-14, 2022-07-08, 610, 8.0848, 0.0431
5-14, 2022-07-09, 614.1, 4.3372, 0.0231
5-14, 2022-07-10, 612.7, 9.1069, 0.0486
5-14, 2022-07-11, 614.8, 12.7496, 0.068
5-14, 2022-07-12, 623.8, 18.1875, 0.0971
5-14, 2022-07-13, 625.4, 11.1379, 0.0594
5-14, 2022-07-14, 627.5, 19.6289, 0.1048
5-14, 2022-07-15, 628.9, -3.1972, -0.0045
5-14, 2022-07-16, 635.6, 18.502, 0.0987
5-14, 2022-07-17, 639, 19.3144, 0.1031
5-14, 2022-07-18, 636.5, 14.9117, 0.0796
5-14, 2022-07-19, 630.3, 4.049, 0.0216
5-14, 2022-07-20, 615.3, 6.3158, 0.0337
5-14, 2022-07-21, 588.9, -25.1585, -0.0355
5-14, 2022-07-22, 564.3, -35.3006, -0.0499
5-14, 2022-07-23, 535.7, -88.3956, -0.1248
5-14, 2022-07-24, 528.7, -91.619, -0.1294
5-14, 2022-07-25, 525.3, -89.2342, -0.126
5-14, 2022-07-26, 487.5, -122.2548, -0.1726
5-14, 2022-07-27, 439.6, -153.5588, -0.2168
5-14, 2022-07-28, 401.6, -174.6291, -0.2466
5-14, 2022-07-29, 367, -181.1677, -0.2558
5-14, 2022-07-30, 339.8, -179.6739, -0.2537
5-14, 2022-07-31, 333.1, -173.1353, -0.2445
5-14, 2022-08-01, 329.3, -169.4926, -0.2394
5-14, 2022-08-02, 291.4, -178.1146, -0.2515
5-14, 2022-08-03, 256.3, -166.5443, -0.2352
5-14, 2022-08-04, 231.7, -158.4595, -0.2238
5-14, 2022-08-05, 219.1, -142.1589, -0.2008
5-14, 2022-08-06, 208.6, -126.7755, -0.179
5-14, 2022-08-07, 206.8, -120.0665, -0.1696
5-14, 2022-08-08, 206.4, -116.7776, -0.1649
5-14, 2022-08-09, 194.1, -95.4059, -0.1347
5-14, 2022-08-10, 188.3, -66.9846, -0.0946
5-14, 2022-08-11, 187.6, -46.3337, -0.0654
5-14, 2022-08-12, 191.9, -29.9806, -0.0423
5-14, 2022-08-13, 194.5, -14.1517, -0.02
5-14, 2022-08-14, 194.7, -12.4875, -0.0176
5-14, 2022-08-15, 195.6, -12.3172, -0.0174
5-14, 2022-08-16, 197, 0.1703, 0.0009
5-14, 2022-08-17, 207.4, 13.6013, 0.0726
5-14, 2022-08-18, 209.7, 23.3372, 0.1245
5-14, 2022-08-19, 206.8, 17.0606, 0.091
5-14, 2022-08-20, 207.3, 11.3869, 0.0608
5-14, 2022-08-21, 208, 11.3082, 0.0603
5-14, 2022-08-22, 207.7, 10.7186, 0.0572
5-14, 2022-08-23, 211.8, 13.431, 0.0717
5-14, 2022-08-24, 213.1, 5.7786, 0.0308
5-14, 2022-08-25, 215.9, 6.5255, 0.0348
5-14, 2022-08-26, 218.3, 9.631, 0.0514
5-14, 2022-08-27, 220.1, 12.1862, 0.065
5-14, 2022-08-28, 219.8, 11.4786, 0.0613
5-14, 2022-08-29, 219.3, 11.4786, 0.0613
5-14, 2022-08-30, 219.5, 8.9365, 0.0477
5-14, 2022-08-31, 217.1, 5.9358, 0.0317
5-14, 2022-09-01, 211.2, -6.0407, -0.0085
5-14, 2022-09-02, 205.2, -11.3869, -0.0161
5-14, 2022-09-03, 199.7, -17.231, -0.0243
5-14, 2022-09-04, 198.8, -16.8379, -0.0238
5-14, 2022-09-05, 197.5, -16.3924, -0.0231
5-14, 2022-09-06, 196.8, -20.5986, -0.0291
5-14, 2022-09-07, 197.5, -19.3275, -0.0273
5-14, 2022-09-08, 202.1, -8.622, -0.0122
5-14, 2022-09-09, 204.5, 0.9303, 0.005
5-14, 2022-09-10, 204.8, 4.809, 0.0257
5-14, 2022-09-11, 202.7, 5.4641, 0.0292
5-14, 2022-09-12, 202.5, 6.7352, 0.0359
5-14, 2022-09-13, 202.2, 6.1062, 0.0326
5-14, 2022-09-14, 205, 7.6262, 0.0407
5-14, 2022-09-15, 205.8, 5.2676, 0.0281
5-14, 2022-09-16, 210.6, 2.791, 0.0149
5-14, 2022-09-17, 212.5, 7.1807, 0.0383
5-14, 2022-09-18, 213.4, 9.3427, 0.0499
5-14, 2022-09-19, 214.5, 9.5131, 0.0508
5-14, 2022-09-20, 222.9, 17.1393, 0.0915
5-14, 2022-09-21, 227.2, 17.4931, 0.0934
5-14, 2022-09-22, 234.1, 24.5296, 0.1309
5-14, 2022-09-23, 239.6, 28.1723, 0.1503
5-14, 2022-09-24, 247, 31.4744, 0.168
5-14, 2022-09-25, 249.9, 30.5834, 0.1632
5-14, 2022-09-26, 251.4, 29.5482, 0.1577
5-14, 2022-09-27, 262.7, 35.3268, 0.1885
5-14, 2022-09-28, 280.2, 48.915, 0.261
5-14, 2022-09-29, 293.3, 42.953, 0.2292
5-14, 2022-09-30, 298.4, 53.5274, 0.2857
5-14, 2022-10-01, 302.6, 51.1557, 0.273
5-14, 2022-10-02, 304.2, 48.2336, 0.2574
5-14, 2022-10-03, 304.3, 46.8185, 0.2499
5-14, 2022-10-04, 247.4, -36.362, -0.0513
5-14, 2022-10-05, 243.9, -50.4874, -0.0713
5-14, 2022-10-06, 251.5, -51.2867, -0.0724
5-14, 2022-10-07, 268.1, -36.3095, -0.0513
5-14, 2022-10-08, 276.4, -29.0765, -0.0411
5-14, 2022-10-09, 275.4, -30.6227, -0.0432
5-14, 2022-10-10, 276.5, -30.5965, -0.0432
5-14, 2022-10-11, 332.6, 101.9052, 0.5438
5-14, 2022-10-12, 325.7, 89.4439, 0.4773
5-14, 2022-10-13, 309.2, 78.8432, 0.4208
5-14, 2022-10-14, 289.3, 29.0896, 0.1552
5-14, 2022-10-15, 278.2, 6.0669, 0.0324
5-14, 2022-10-16, 277.6, 7.1676, 0.0383
5-14, 2022-10-17, 276.8, 5.8834, 0.0314
5-14, 2022-10-18, 274.3, -55.4536, -0.0783
5-14, 2022-10-19, 272.1, -44.8399, -0.0633
5-14, 2022-10-20, 271.4, -37.4889, -0.0529
5-14, 2022-10-21, 269.4, -19.6027, -0.0277
5-14, 2022-10-22, 265.7, -10.4434, -0.0147
5-14, 2022-10-23, 264.9, -9.8538, -0.0139
5-14, 2022-10-24, 265.2, -8.9103, -0.0126
5-14, 2022-10-25, 253.8, -13.6013, -0.0192
5-14, 2022-10-26, 244.5, -22.6689, -0.032
5-14, 2022-10-27, 233.5, -32.3392, -0.0457
5-14, 2022-10-28, 224, -40.0309, -0.0565
5-14, 2022-10-29, 216.2, -45.1412, -0.0637
5-14, 2022-10-30, 214.1, -44.4206, -0.0627
5-14, 2022-10-31, 212.4, -44.7481, -0.0632
5-14, 2022-11-01, 190.1, -63.5384, -0.0897
5-14, 2022-11-02, 161.7, -89.588, -0.1265
