Altersgruppe, Meldedatum, value, difference, trend
35-59, 2020-04-20, 22.2, -13.1672, -0.0414
35-59, 2020-04-21, 22.6, -10.1782, -0.032
35-59, 2020-04-22, 22.2, -5.8936, -0.0185
35-59, 2020-04-23, 21, -3.5171, -0.0111
35-59, 2020-04-24, 18.8, -3.1932, -0.01
35-59, 2020-04-25, 17.1, -5.1507, -0.0162
35-59, 2020-04-26, 16, -5.0979, -0.016
35-59, 2020-04-27, 15.1, -5.6718, -0.0178
35-59, 2020-04-28, 14.3, -7.0941, -0.0223
35-59, 2020-04-29, 13.5, -8.0905, -0.0254
35-59, 2020-04-30, 12.1, -7.9496, -0.025
35-59, 2020-05-01, 11.4, -6.5343, -0.0205
35-59, 2020-05-02, 10.2, -6.0203, -0.0189
35-59, 2020-05-03, 9.4, -6.1541, -0.0193
35-59, 2020-05-04, 9.1, -5.6119, -0.0176
35-59, 2020-05-05, 8.7, -5.2528, -0.0165
35-59, 2020-05-06, 8.3, -4.7106, -0.0148
35-59, 2020-05-07, 8.1, -3.6404, -0.0114
35-59, 2020-05-08, 7.9, -3.4608, -0.0109
35-59, 2020-05-09, 8, -1.8272, -0.0057
35-59, 2020-05-10, 8.2, -1.0386, -0.0033
35-59, 2020-05-11, 8.1, -1.0351, -0.0033
35-59, 2020-05-12, 8.2, -0.5492, -0.0017
35-59, 2020-05-13, 7.9, -0.3591, -0.0011
35-59, 2020-05-14, 7.5, -0.5281, -0.0017
35-59, 2020-05-15, 7.1, -0.5281, -0.0017
35-59, 2020-05-16, 6.7, -1.4083, -0.0044
35-59, 2020-05-17, 6.3, -1.7533, -0.0055
35-59, 2020-05-18, 6.3, -1.7674, -0.0056
35-59, 2020-05-19, 6, -2.1617, -0.0068
35-59, 2020-05-20, 5.9, -1.8871, -0.0059
35-59, 2020-05-21, 5.7, -1.711, -0.0054
35-59, 2020-05-22, 5, -1.9293, -0.0061
35-59, 2020-05-23, 4.8, -1.6301, -0.0051
35-59, 2020-05-24, 4.7, -1.4857, -0.0047
35-59, 2020-05-25, 4.5, -1.5456, -0.0049
35-59, 2020-05-26, 4.4, -1.3378, -0.0042
35-59, 2020-05-27, 4.3, -1.5843, -0.005
35-59, 2020-05-28, 4, -1.5104, -0.0047
35-59, 2020-05-29, 4.2, -0.6126, -0.0019
35-59, 2020-05-30, 4.1, -0.6408, -0.002
35-59, 2020-05-31, 4.1, -0.6196, -0.0019
35-59, 2020-06-01, 4, -0.4999, -0.0016
35-59, 2020-06-02, 3.6, -0.5668, -0.0018
35-59, 2020-06-03, 3.1, -0.7358, -0.0023
35-59, 2020-06-04, 2.9, -0.9048, -0.0028
35-59, 2020-06-05, 2.9, -1.1759, -0.0037
35-59, 2020-06-06, 2.8, -1.1794, -0.0037
35-59, 2020-06-07, 2.7, -1.197, -0.0038
35-59, 2020-06-08, 2.8, -1.1689, -0.0037
35-59, 2020-06-09, 3, -0.6302, -0.002
35-59, 2020-06-10, 3.2, -0.0106, 
35-59, 2020-06-11, 3.2, 0.3838, 0.0007
35-59, 2020-06-12, 2.9, 0.1303, 0.0002
35-59, 2020-06-13, 2.7, 0.007, 
35-59, 2020-06-14, 2.7, -0.0106, 
35-59, 2020-06-15, 2.7, -0.0704, -0.0002
35-59, 2020-06-16, 2.8, -0.2781, -0.0009
35-59, 2020-06-17, 2.9, -0.3556, -0.0011
35-59, 2020-06-18, 3.7, -0.2781, -0.0009
35-59, 2020-06-19, 4.5, 0.7816, 0.0014
35-59, 2020-06-20, 5.5, 1.285, 0.0024
35-59, 2020-06-21, 6.1, 2.2391, 0.0041
35-59, 2020-06-22, 6.2, 2.7954, 0.0051
35-59, 2020-06-23, 6.5, 3.0947, 0.0057
35-59, 2020-06-24, 6.7, 3.1651, 0.0058
35-59, 2020-06-25, 6, 2.3025, 0.0042
35-59, 2020-06-26, 5.7, 1.3167, 0.0024
35-59, 2020-06-27, 5, 0.8661, 0.0016
35-59, 2020-06-28, 4.6, -0.3626, -0.0011
35-59, 2020-06-29, 4.6, -1.0034, -0.0032
35-59, 2020-06-30, 4.4, -1.528, -0.0048
35-59, 2020-07-01, 4.1, -1.9117, -0.006
35-59, 2020-07-02, 4, -1.2111, -0.0038
35-59, 2020-07-03, 3.8, -1.3062, -0.0041
35-59, 2020-07-04, 3.7, -1.3026, -0.0041
35-59, 2020-07-05, 3.6, -1.1266, -0.0035
35-59, 2020-07-06, 3.5, -1.0703, -0.0034
35-59, 2020-07-07, 3.4, -1.0104, -0.0032
35-59, 2020-07-08, 3.3, -0.7253, -0.0023
35-59, 2020-07-09, 3.3, -0.6795, -0.0021
35-59, 2020-07-10, 3.2, -0.5351, -0.0017
35-59, 2020-07-11, 3.1, -0.5633, -0.0018
35-59, 2020-07-12, 3.1, -0.4718, -0.0015
35-59, 2020-07-13, 3, -0.4506, -0.0014
35-59, 2020-07-14, 3.1, -0.2112, -0.0007
35-59, 2020-07-15, 3.2, -0.1443, -0.0005
35-59, 2020-07-16, 3.2, -0.1162, -0.0004
35-59, 2020-07-17, 3.4, 0.1021, 0.0002
35-59, 2020-07-18, 3.6, 0.4682, 0.0009
35-59, 2020-07-19, 3.9, 0.5175, 0.0009
35-59, 2020-07-20, 4, 0.6724, 0.0012
35-59, 2020-07-21, 4.1, 0.7358, 0.0013
35-59, 2020-07-22, 4.2, 0.7992, 0.0015
35-59, 2020-07-23, 4.6, 0.9118, 0.0017
35-59, 2020-07-24, 4.7, 1.1935, 0.0022
35-59, 2020-07-25, 5.1, 1.3414, 0.0025
35-59, 2020-07-26, 5.3, 1.2076, 0.0022
35-59, 2020-07-27, 5.5, 1.3836, 0.0025
35-59, 2020-07-28, 5.6, 1.447, 0.0027
35-59, 2020-07-29, 5.9, 1.6019, 0.0029
35-59, 2020-07-30, 6.1, 1.6934, 0.0031
35-59, 2020-07-31, 6.4, 1.4716, 0.0027
35-59, 2020-08-01, 6.5, 1.197, 0.0022
35-59, 2020-08-02, 6.4, 1.1372, 0.0021
35-59, 2020-08-03, 6.5, 0.9611, 0.0018
35-59, 2020-08-04, 6.9, 1.1442, 0.0021
35-59, 2020-08-05, 7.1, 0.8731, 0.0016
35-59, 2020-08-06, 7.2, 0.8309, 0.0015
35-59, 2020-08-07, 7.6, 0.9471, 0.0017
35-59, 2020-08-08, 7.7, 1.0492, 0.0019
35-59, 2020-08-09, 7.7, 1.1337, 0.0021
35-59, 2020-08-10, 7.7, 1.0949, 0.002
35-59, 2020-08-11, 8, 0.7781, 0.0014
35-59, 2020-08-12, 8.2, 1.1196, 0.0021
35-59, 2020-08-13, 8.6, 1.2217, 0.0022
35-59, 2020-08-14, 8.8, 1.1935, 0.0022
35-59, 2020-08-15, 9.1, 1.271, 0.0023
35-59, 2020-08-16, 9.1, 1.2886, 0.0024
35-59, 2020-08-17, 9.4, 1.4576, 0.0027
35-59, 2020-08-18, 9.7, 1.5104, 0.0028
35-59, 2020-08-19, 10, 1.5104, 0.0028
35-59, 2020-08-20, 10.3, 1.4576, 0.0027
35-59, 2020-08-21, 10.4, 1.1407, 0.0021
35-59, 2020-08-22, 10.9, 1.6829, 0.0031
35-59, 2020-08-23, 11.1, 1.8589, 0.0034
35-59, 2020-08-24, 11.1, 1.7779, 0.0033
35-59, 2020-08-25, 11, 1.2217, 0.0022
35-59, 2020-08-26, 10.9, 0.9963, 0.0018
35-59, 2020-08-27, 10.8, 0.5563, 0.001
35-59, 2020-08-28, 10.7, 0.6408, 0.0012
35-59, 2020-08-29, 10.3, -0.5457, -0.0017
35-59, 2020-08-30, 10.2, -0.7886, -0.0025
35-59, 2020-08-31, 10.1, -1.0034, -0.0032
35-59, 2020-09-01, 9.8, -0.7921, -0.0025
35-59, 2020-09-02, 9.7, -1.102, -0.0035
35-59, 2020-09-03, 9.5, -1.2463, -0.0039
35-59, 2020-09-04, 9.4, -1.4083, -0.0044
35-59, 2020-09-05, 9.5, -0.9999, -0.0031
35-59, 2020-09-06, 10, -0.676, -0.0021
35-59, 2020-09-07, 10, -0.2711, -0.0009
35-59, 2020-09-08, 10.4, 0.2535, 0.0005
35-59, 2020-09-09, 10.5, 0.4753, 0.0009
35-59, 2020-09-10, 11.1, 1.4998, 0.0027
35-59, 2020-09-11, 11.3, 1.873, 0.0034
35-59, 2020-09-12, 11.5, 1.9434, 0.0036
35-59, 2020-09-13, 11.5, 1.4857, 0.0027
35-59, 2020-09-14, 11.7, 1.4716, 0.0027
35-59, 2020-09-15, 11.9, 1.1372, 0.0021
35-59, 2020-09-16, 12.6, 1.8941, 0.0035
35-59, 2020-09-17, 13.1, 1.5808, 0.0029
35-59, 2020-09-18, 14.2, 1.9504, 0.0036
35-59, 2020-09-19, 14.8, 2.7602, 0.0051
35-59, 2020-09-20, 15.1, 3.3305, 0.0061
35-59, 2020-09-21, 15.1, 3.2179, 0.0059
35-59, 2020-09-22, 15.1, 3.2953, 0.006
35-59, 2020-09-23, 14.9, 2.3448, 0.0043
35-59, 2020-09-24, 15, 1.9786, 0.0036
35-59, 2020-09-25, 15, 1.1724, 0.0021
35-59, 2020-09-26, 15.5, 0.7605, 0.0014
35-59, 2020-09-27, 16.1, 0.6302, 0.0012
35-59, 2020-09-28, 16.3, 0.9999, 0.0018
35-59, 2020-09-29, 16.7, 1.6195, 0.003
35-59, 2020-09-30, 17.2, 1.8378, 0.0034
35-59, 2020-10-01, 17.8, 2.3025, 0.0042
35-59, 2020-10-02, 18.8, 3.1017, 0.0057
35-59, 2020-10-03, 19.3, 2.7708, 0.0051
35-59, 2020-10-04, 19.8, 3.2425, 0.0059
35-59, 2020-10-05, 20.2, 3.1439, 0.0058
35-59, 2020-10-06, 21.1, 3.4819, 0.0064
35-59, 2020-10-07, 23.1, 4.5628, 0.0084
35-59, 2020-10-08, 25.8, 5.964, 0.0109
35-59, 2020-10-09, 28.2, 7.7701, 0.0142
35-59, 2020-10-10, 31.3, 10.224, 0.0187
35-59, 2020-10-11, 33.4, 11.4245, 0.0209
35-59, 2020-10-12, 34.8, 12.4948, 0.0229
35-59, 2020-10-13, 37, 13.7869, 0.0253
35-59, 2020-10-14, 39.5, 14.9205, 0.0273
35-59, 2020-10-15, 42.9, 15.8676, 0.0291
35-59, 2020-10-16, 47.1, 16.871, 0.0309
35-59, 2020-10-17, 50.7, 17.8356, 0.0327
35-59, 2020-10-18, 53.5, 18.3321, 0.0336
35-59, 2020-10-19, 55.3, 19.4375, 0.0356
35-59, 2020-10-20, 58.4, 20.8247, 0.0381
35-59, 2020-10-21, 64.1, 21.5006, 0.0394
35-59, 2020-10-22, 71.8, 24.7185, 0.0453
35-59, 2020-10-23, 79.9, 26.0951, 0.0478
35-59, 2020-10-24, 88.5, 31.707, 0.0581
35-59, 2020-10-25, 95.8, 36.7275, 0.0673
35-59, 2020-10-26, 101, 40.9417, 0.075
35-59, 2020-10-27, 108.2, 43.7406, 0.0801
35-59, 2020-10-28, 117.5, 48.4653, 0.0888
35-59, 2020-10-29, 127.3, 48.6555, 0.0891
35-59, 2020-10-30, 136.4, 51.3875, 0.0941
35-59, 2020-10-31, 143.8, 49.3209, 0.0903
35-59, 2020-11-01, 147.7, 46.1875, 0.0846
35-59, 2020-11-02, 151.8, 45.3003, 0.083
35-59, 2020-11-03, 156.2, 43.5294, 0.0797
35-59, 2020-11-04, 160.8, 37.1077, 0.068
35-59, 2020-11-05, 163.6, 31.876, 0.0584
35-59, 2020-11-06, 166, 26.3662, 0.0483
35-59, 2020-11-07, 168.8, 24.2256, 0.0444
35-59, 2020-11-08, 171.1, 22.9723, 0.0421
35-59, 2020-11-09, 170.5, 20.6099, 0.0377
35-59, 2020-11-10, 171.4, 16.0401, 0.0294
35-59, 2020-11-11, 171.8, 13.2412, 0.0243
35-59, 2020-11-12, 172.5, 11.9597, 0.0219
35-59, 2020-11-13, 174.2, 11.7414, 0.0215
35-59, 2020-11-14, 173.6, 7.4497, 0.0136
35-59, 2020-11-15, 173.4, 5.8619, 0.0107
35-59, 2020-11-16, 171.8, 3.2989, 0.006
35-59, 2020-11-17, 170.1, 0.8555, 0.0016
35-59, 2020-11-18, 171.5, -0.6936, -0.0022
35-59, 2020-11-19, 173.2, 0.3098, 0.0006
35-59, 2020-11-20, 172.9, -1.6265, -0.0051
35-59, 2020-11-21, 174.8, -0.176, -0.0006
35-59, 2020-11-22, 173.7, -1.2745, -0.004
35-59, 2020-11-23, 173.3, 0.2148, 0.0004
35-59, 2020-11-24, 173.9, 0.845, 0.0015
35-59, 2020-11-25, 172.4, 1.0351, 0.0019
35-59, 2020-11-26, 169.9, -1.7498, -0.0055
35-59, 2020-11-27, 168.7, -2.2497, -0.0071
35-59, 2020-11-28, 164.7, -5.7633, -0.0181
35-59, 2020-11-29, 164.9, -7.1927, -0.0226
35-59, 2020-11-30, 164.7, -6.5907, -0.0207
35-59, 2020-12-01, 161.6, -7.6011, -0.0239
35-59, 2020-12-02, 160.6, -8.8967, -0.028
35-59, 2020-12-03, 162.6, -6.7385, -0.0212
35-59, 2020-12-04, 164.2, -4.6261, -0.0145
35-59, 2020-12-05, 167, 1.0456, 0.0019
35-59, 2020-12-06, 167.6, 4.9676, 0.0091
35-59, 2020-12-07, 169.4, 6.3442, 0.0116
35-59, 2020-12-08, 174.3, 10.4458, 0.0191
35-59, 2020-12-09, 180, 17.0611, 0.0312
35-59, 2020-12-10, 186.6, 18.2863, 0.0335
35-59, 2020-12-11, 193.4, 25.1832, 0.0461
35-59, 2020-12-12, 200, 29.6791, 0.0544
35-59, 2020-12-13, 205.8, 32.2703, 0.0591
35-59, 2020-12-14, 208.6, 35.6502, 0.0653
35-59, 2020-12-15, 211.3, 30.4361, 0.0557
35-59, 2020-12-16, 216.8, 34.256, 0.0627
35-59, 2020-12-17, 221.2, 31.6542, 0.058
35-59, 2020-12-18, 225.2, 30.4396, 0.0558
35-59, 2020-12-19, 229.5, 27.6935, 0.0507
35-59, 2020-12-20, 232, 26.4929, 0.0485
35-59, 2020-12-21, 234.2, 24.2432, 0.0444
35-59, 2020-12-22, 236.3, 28.7497, 0.0527
35-59, 2020-12-23, 239.2, 19.2439, 0.0352
35-59, 2020-12-24, 243, 22.0921, 0.0405
35-59, 2020-12-25, 229.1, 7.2983, 0.0134
35-59, 2020-12-26, 206.7, -18.8989, -0.0594
35-59, 2020-12-27, 192.7, -34.0271, -0.1069
35-59, 2020-12-28, 186.9, -44.1103, -0.1386
35-59, 2020-12-29, 181.4, -53.697, -0.1688
35-59, 2020-12-30, 179.2, -59.8476, -0.1881
35-59, 2020-12-31, 174, -63.745, -0.2003
35-59, 2021-01-01, 170.8, -54.3026, -0.1707
35-59, 2021-01-02, 166.7, -35.3439, -0.1111
35-59, 2021-01-03, 164, -26.4577, -0.0832
35-59, 2021-01-04, 162.8, -22.2189, -0.0698
35-59, 2021-01-05, 160.9, -19.353, -0.0608
35-59, 2021-01-06, 160.7, -18.5644, -0.0583
35-59, 2021-01-07, 156.7, -21.7471, -0.0683
35-59, 2021-01-08, 164.9, -7.1681, -0.0225
35-59, 2021-01-09, 182, 11.6569, 0.0214
35-59, 2021-01-10, 190.7, 22.2118, 0.0407
35-59, 2021-01-11, 190, 27.2182, 0.0499
35-59, 2021-01-12, 188, 29.5946, 0.0542
35-59, 2021-01-13, 181, 27.2006, 0.0498
35-59, 2021-01-14, 175, 27.8695, 0.051
35-59, 2021-01-15, 166.6, 5.7246, 0.0105
35-59, 2021-01-16, 159.1, -18.9411, -0.0595
35-59, 2021-01-17, 155.2, -30.4677, -0.0958
35-59, 2021-01-18, 152.8, -37.0197, -0.1163
35-59, 2021-01-19, 147.1, -37.0514, -0.1164
35-59, 2021-01-20, 141.6, -35.0622, -0.1102
35-59, 2021-01-21, 136.3, -34.1363, -0.1073
35-59, 2021-01-22, 132.7, -30.9958, -0.0974
35-59, 2021-01-23, 129.2, -26.2324, -0.0824
35-59, 2021-01-24, 126.8, -24.9192, -0.0783
35-59, 2021-01-25, 125.3, -22.7364, -0.0715
35-59, 2021-01-26, 122.3, -22.7188, -0.0714
35-59, 2021-01-27, 118.6, -21.0042, -0.066
35-59, 2021-01-28, 113.5, -20.0325, -0.063
35-59, 2021-01-29, 109.5, -21.0324, -0.0661
35-59, 2021-01-30, 106.1, -22.3069, -0.0701
35-59, 2021-01-31, 104.4, -20.9162, -0.0657
35-59, 2021-02-01, 103.2, -20.712, -0.0651
35-59, 2021-02-02, 102.1, -18.1032, -0.0569
35-59, 2021-02-03, 97.8, -18.8531, -0.0593
35-59, 2021-02-04, 94.8, -18.1912, -0.0572
35-59, 2021-02-05, 92.4, -14.9663, -0.047
35-59, 2021-02-06, 89.1, -14.3115, -0.045
35-59, 2021-02-07, 87.1, -15.7338, -0.0494
35-59, 2021-02-08, 85.7, -16.0507, -0.0504
35-59, 2021-02-09, 83.8, -18.3039, -0.0575
35-59, 2021-02-10, 79.1, -16.4133, -0.0516
35-59, 2021-02-11, 75.2, -17.8568, -0.0561
35-59, 2021-02-12, 72.8, -19.3038, -0.0607
35-59, 2021-02-13, 71.3, -18.068, -0.0568
35-59, 2021-02-14, 67.5, -19.3038, -0.0607
35-59, 2021-02-15, 68.5, -18.0926, -0.0569
35-59, 2021-02-16, 68.9, -14.9522, -0.047
35-59, 2021-02-17, 69.4, -10.5444, -0.0331
35-59, 2021-02-18, 69, -6.4534, -0.0203
35-59, 2021-02-19, 68.5, -5.1648, -0.0162
35-59, 2021-02-20, 69.1, -2.1476, -0.0067
35-59, 2021-02-21, 72.1, 3.7495, 0.0069
35-59, 2021-02-22, 70.9, 2.9503, 0.0054
35-59, 2021-02-23, 71.3, 2.549, 0.0047
35-59, 2021-02-24, 72.9, 3.2073, 0.0059
35-59, 2021-02-25, 74.7, 5.4781, 0.01
35-59, 2021-02-26, 75.7, 7.0448, 0.0129
35-59, 2021-02-27, 76.6, 6.9885, 0.0128
35-59, 2021-02-28, 76.6, 4.5452, 0.0083
35-59, 2021-03-01, 77.3, 5.9182, 0.0108
35-59, 2021-03-02, 77.5, 5.6049, 0.0103
35-59, 2021-03-03, 78.5, 4.9289, 0.009
35-59, 2021-03-04, 78.6, 3.5312, 0.0065
35-59, 2021-03-05, 79, 3.5735, 0.0065
35-59, 2021-03-06, 79.2, 2.5525, 0.0047
35-59, 2021-03-07, 80.1, 2.7285, 0.005
35-59, 2021-03-08, 80.1, 2.7039, 0.005
35-59, 2021-03-09, 80.5, 2.989, 0.0055
35-59, 2021-03-10, 81.2, 2.218, 0.0041
35-59, 2021-03-11, 85.3, 5.9886, 0.011
35-59, 2021-03-12, 89.5, 8.5869, 0.0157
35-59, 2021-03-13, 93.6, 12.6497, 0.0232
35-59, 2021-03-14, 96.5, 15.3747, 0.0282
35-59, 2021-03-15, 98.3, 17.4519, 0.032
35-59, 2021-03-16, 101, 18.5539, 0.034
35-59, 2021-03-17, 107.1, 23.9933, 0.0439
35-59, 2021-03-18, 112.8, 23.6377, 0.0433
35-59, 2021-03-19, 117.7, 26.0951, 0.0478
35-59, 2021-03-20, 121.4, 26.3908, 0.0483
35-59, 2021-03-21, 124.8, 26.9506, 0.0494
35-59, 2021-03-22, 126.4, 26.6302, 0.0488
35-59, 2021-03-23, 129, 26.9119, 0.0493
35-59, 2021-03-24, 134.2, 24.0144, 0.044
35-59, 2021-03-25, 140.4, 25.648, 0.047
35-59, 2021-03-26, 146.9, 26.1409, 0.0479
35-59, 2021-03-27, 153.1, 28.2955, 0.0518
35-59, 2021-03-28, 156.8, 30.1826, 0.0553
35-59, 2021-03-29, 159, 31.3303, 0.0574
35-59, 2021-03-30, 162.2, 31.1543, 0.0571
35-59, 2021-03-31, 163.9, 27.954, 0.0512
35-59, 2021-04-01, 166.2, 24.282, 0.0445
35-59, 2021-04-02, 166.1, 18.5539, 0.034
35-59, 2021-04-03, 160.1, 9.291, 0.017
35-59, 2021-04-04, 152.8, -1.7498, -0.0055
35-59, 2021-04-05, 152.6, -5.3549, -0.0168
35-59, 2021-04-06, 146.9, -12.097, -0.038
35-59, 2021-04-07, 133.8, -25.0882, -0.0788
35-59, 2021-04-08, 135.1, -31.1543, -0.0979
35-59, 2021-04-09, 142.5, -24.9755, -0.0785
35-59, 2021-04-10, 153.6, -9.9459, -0.0313
35-59, 2021-04-11, 163.9, 5.3725, 0.0098
35-59, 2021-04-12, 166, 11.7062, 0.0214
35-59, 2021-04-13, 172.9, 22.7082, 0.0416
35-59, 2021-04-14, 193.7, 53.3168, 0.0977
35-59, 2021-04-15, 196.8, 60.9883, 0.1117
35-59, 2021-04-16, 192.5, 51.0213, 0.0935
35-59, 2021-04-17, 190.8, 37.9175, 0.0695
35-59, 2021-04-18, 190.2, 29.1721, 0.0534
35-59, 2021-04-19, 189.9, 24.3981, 0.0447
35-59, 2021-04-20, 190.1, 15.8465, 0.029
35-59, 2021-04-21, 192.2, -0.419, -0.0013
35-59, 2021-04-22, 193.7, -2.6299, -0.0083
35-59, 2021-04-23, 195.3, 4.4924, 0.0082
35-59, 2021-04-24, 195.3, 5.457, 0.01
35-59, 2021-04-25, 195.4, 5.2282, 0.0096
35-59, 2021-04-26, 195.1, 6.1083, 0.0112
35-59, 2021-04-27, 194.7, 7.5025, 0.0137
35-59, 2021-04-28, 192, 1.9117, 0.0035
35-59, 2021-04-29, 187.4, -5.4852, -0.0172
35-59, 2021-04-30, 181.7, -10.7662, -0.0338
35-59, 2021-05-01, 177.2, -16.0295, -0.0504
35-59, 2021-05-02, 173.8, -18.9799, -0.0596
35-59, 2021-05-03, 171.3, -22.0604, -0.0693
35-59, 2021-05-04, 167.4, -25.831, -0.0812
35-59, 2021-05-05, 160.6, -29.2848, -0.092
35-59, 2021-05-06, 154.3, -28.2216, -0.0887
35-59, 2021-05-07, 148.7, -30.7072, -0.0965
35-59, 2021-05-08, 143.3, -30.9818, -0.0974
35-59, 2021-05-09, 139.1, -32.7245, -0.1028
35-59, 2021-05-10, 137, -33.3969, -0.105
35-59, 2021-05-11, 134.6, -31.6859, -0.0996
35-59, 2021-05-12, 128.1, -29.9819, -0.0942
35-59, 2021-05-13, 120.9, -31.4078, -0.0987
35-59, 2021-05-14, 110.5, -36.2135, -0.1138
35-59, 2021-05-15, 100, -41.4311, -0.1302
35-59, 2021-05-16, 95.6, -42.2373, -0.1327
35-59, 2021-05-17, 94.4, -42.2056, -0.1326
35-59, 2021-05-18, 91.6, -41.8571, -0.1315
35-59, 2021-05-19, 85, -40.5474, -0.1274
35-59, 2021-05-20, 77.7, -40.4453, -0.1271
35-59, 2021-05-21, 75.6, -33.0766, -0.104
35-59, 2021-05-22, 74.7, -24.0355, -0.0755
35-59, 2021-05-23, 70.4, -23.018, -0.0723
35-59, 2021-05-24, 67.3, -25.5916, -0.0804
35-59, 2021-05-25, 62.6, -26.419, -0.083
35-59, 2021-05-26, 50.4, -31.9147, -0.1003
35-59, 2021-05-27, 45.4, -32.0133, -0.1006
35-59, 2021-05-28, 43.7, -31.964, -0.1005
35-59, 2021-05-29, 41, -32.8512, -0.1032
35-59, 2021-05-30, 38.3, -31.8936, -0.1002
35-59, 2021-05-31, 37.6, -29.6897, -0.0933
35-59, 2021-06-01, 38.4, -24.979, -0.0785
35-59, 2021-06-02, 40.4, -9.5973, -0.0302
35-59, 2021-06-03, 36.2, -7.4286, -0.0233
35-59, 2021-06-04, 30.9, -11.5548, -0.0363
35-59, 2021-06-05, 27.3, -12.9525, -0.0407
35-59, 2021-06-06, 25.8, -12.0406, -0.0378
35-59, 2021-06-07, 25.4, -12.1463, -0.0382
35-59, 2021-06-08, 24.4, -13.5052, -0.0424
35-59, 2021-06-09, 22.2, -17.8603, -0.0561
35-59, 2021-06-10, 20.3, -15.7021, -0.0493
35-59, 2021-06-11, 19.5, -11.1077, -0.0349
35-59, 2021-06-12, 18.8, -8.0905, -0.0254
35-59, 2021-06-13, 17.3, -7.7877, -0.0245
35-59, 2021-06-14, 16.4, -8.358, -0.0263
35-59, 2021-06-15, 15.4, -8.101, -0.0255
35-59, 2021-06-16, 13.1, -8.2172, -0.0258
35-59, 2021-06-17, 11.3, -8.4883, -0.0267
35-59, 2021-06-18, 10, -9.3121, -0.0293
35-59, 2021-06-19, 9.2, -9.5867, -0.0301
35-59, 2021-06-20, 8.5, -8.8861, -0.0279
35-59, 2021-06-21, 8.3, -8.1926, -0.0257
35-59, 2021-06-22, 8, -7.4462, -0.0234
35-59, 2021-06-23, 7.3, -5.6366, -0.0177
35-59, 2021-06-24, 6.6, -4.598, -0.0145
35-59, 2021-06-25, 6.3, -3.6052, -0.0113
35-59, 2021-06-26, 5.8, -3.1721, -0.01
35-59, 2021-06-27, 5.5, -2.9186, -0.0092
35-59, 2021-06-28, 5.4, -2.8271, -0.0089
35-59, 2021-06-29, 5.2, -2.7426, -0.0086
35-59, 2021-06-30, 5, -2.2286, -0.007
35-59, 2021-07-01, 5, -1.6019, -0.005
35-59, 2021-07-02, 4.8, -1.359, -0.0043
35-59, 2021-07-03, 4.8, -1.0597, -0.0033
35-59, 2021-07-04, 4.8, -0.7358, -0.0023
35-59, 2021-07-05, 4.7, -0.7182, -0.0023
