Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 16, , 75
2022-06-15, -6.6, trend, 19, -0.193, 68.4
2022-06-22, -8.4, trend, 20, -0.2456, 60
2022-06-29, -20, trend, 20, -0.5848, 40
2022-07-06, -15, trend, 20, -0.4386, 25
2022-07-13, 15, trend, 20, 0.6, 40
2022-07-20, -15, trend, 20, -0.4386, 25
2022-07-27, -25, trend, 20, -0.731, 
2022-08-03, , trend, 20, , 
2022-08-10, , trend, 20, , 
2022-08-17, 5, trend, 20, 0.2, 5
2022-08-24, 10, trend, 20, 0.4, 15
2022-08-31, , trend, 20, , 15
2022-09-07, 20, trend, 20, 0.8, 35
2022-09-14, 15, trend, 20, 0.6, 50
2022-09-21, 25, trend, 20, 1, 75
2022-09-28, -5, trend, 20, -0.1462, 70
2022-10-05, -20, trend, 20, -0.5848, 50
2022-10-12, -34.2, trend, 19, -1, 15.8
2022-10-19, -15.8, trend, 19, -0.462, 
2022-10-26, , trend, 19, , 
2022-11-02, 11.1, trend, 18, 0.444, 11.1
2022-11-09, 10.3, trend, 14, 0.412, 21.4
2022-11-16, -21.4, trend, 5, -0.6257, 
